filename,slug,indexStatus,action_taken
animatori-petreceri-copii-ursul-jilava.md,animatori-petreceri-copii-ursul-jilava,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ursul-magurele.md,animatori-petreceri-copii-ursul-magurele,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ursul-mogosoaia.md,animatori-petreceri-copii-ursul-mogosoaia,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ursul-pantelimon.md,animatori-petreceri-copii-ursul-pantelimon,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ursul-sector-1.md,animatori-petreceri-copii-ursul-sector-1,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ursul-sector-3.md,animatori-petreceri-copii-ursul-sector-3,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ursul-sector-4.md,animatori-petreceri-copii-ursul-sector-4,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-1-decembrie.md,animatori-petreceri-copii-zana-maseluta-1-decembrie,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-adunatii-copaceni.md,animatori-petreceri-copii-zana-maseluta-adunatii-copaceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-afumati.md,animatori-petreceri-copii-zana-maseluta-afumati,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-balotesti.md,animatori-petreceri-copii-zana-maseluta-balotesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-berceni.md,animatori-petreceri-copii-zana-maseluta-berceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-bragadiru.md,animatori-petreceri-copii-zana-maseluta-bragadiru,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-buftea.md,animatori-petreceri-copii-zana-maseluta-buftea,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-cernica.md,animatori-petreceri-copii-zana-maseluta-cernica,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-chiajna.md,animatori-petreceri-copii-zana-maseluta-chiajna,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-chitila.md,animatori-petreceri-copii-zana-maseluta-chitila,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-ciocanesti.md,animatori-petreceri-copii-zana-maseluta-ciocanesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-ciolpani.md,animatori-petreceri-copii-zana-maseluta-ciolpani,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-ciorogarla.md,animatori-petreceri-copii-zana-maseluta-ciorogarla,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-clinceni.md,animatori-petreceri-copii-zana-maseluta-clinceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-copaceni.md,animatori-petreceri-copii-zana-maseluta-copaceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-corbeanca.md,animatori-petreceri-copii-zana-maseluta-corbeanca,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-crevedia.md,animatori-petreceri-copii-zana-maseluta-crevedia,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-dascalu.md,animatori-petreceri-copii-zana-maseluta-dascalu,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-dobroesti.md,animatori-petreceri-copii-zana-maseluta-dobroesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-domnesti.md,animatori-petreceri-copii-zana-maseluta-domnesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-dragomiresti-vale.md,animatori-petreceri-copii-zana-maseluta-dragomiresti-vale,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-glina.md,animatori-petreceri-copii-zana-maseluta-glina,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-gradistea.md,animatori-petreceri-copii-zana-maseluta-gradistea,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-gruiu.md,animatori-petreceri-copii-zana-maseluta-gruiu,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-jilava.md,animatori-petreceri-copii-zana-maseluta-jilava,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-joita.md,animatori-petreceri-copii-zana-maseluta-joita,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-magurele.md,animatori-petreceri-copii-zana-maseluta-magurele,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-mihailesti.md,animatori-petreceri-copii-zana-maseluta-mihailesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-moara-vlasiei.md,animatori-petreceri-copii-zana-maseluta-moara-vlasiei,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-mogosoaia.md,animatori-petreceri-copii-zana-maseluta-mogosoaia,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-nuci.md,animatori-petreceri-copii-zana-maseluta-nuci,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-otopeni.md,animatori-petreceri-copii-zana-maseluta-otopeni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-pantelimon.md,animatori-petreceri-copii-zana-maseluta-pantelimon,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-peris.md,animatori-petreceri-copii-zana-maseluta-peris,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-petrachioaia.md,animatori-petreceri-copii-zana-maseluta-petrachioaia,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-popesti-leordeni.md,animatori-petreceri-copii-zana-maseluta-popesti-leordeni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-sabareni.md,animatori-petreceri-copii-zana-maseluta-sabareni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-sector-1.md,animatori-petreceri-copii-zana-maseluta-sector-1,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-sector-2.md,animatori-petreceri-copii-zana-maseluta-sector-2,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-sector-3.md,animatori-petreceri-copii-zana-maseluta-sector-3,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-sector-4.md,animatori-petreceri-copii-zana-maseluta-sector-4,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-sector-5.md,animatori-petreceri-copii-zana-maseluta-sector-5,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-sector-6.md,animatori-petreceri-copii-zana-maseluta-sector-6,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-snagov.md,animatori-petreceri-copii-zana-maseluta-snagov,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-stefanestii-de-jos.md,animatori-petreceri-copii-zana-maseluta-stefanestii-de-jos,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-tancabesti.md,animatori-petreceri-copii-zana-maseluta-tancabesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-tartasesti.md,animatori-petreceri-copii-zana-maseluta-tartasesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-tunari.md,animatori-petreceri-copii-zana-maseluta-tunari,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-vidra.md,animatori-petreceri-copii-zana-maseluta-vidra,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-zana-maseluta-voluntari.md,animatori-petreceri-copii-zana-maseluta-voluntari,hold,Completely rewritten via permuted ML-anti-doorway algorithm
arcade-baloane-petreceri-bucuresti-modele-preturi.md,arcade-baloane-petreceri-bucuresti-modele-preturi,hold,Completely rewritten via permuted ML-anti-doorway algorithm
arcade-baloane-petreceri-copii-bucuresti-preturi.md,arcade-baloane-petreceri-copii-bucuresti-preturi,hold,Completely rewritten via permuted ML-anti-doorway algorithm
auto-assign-banners.md,auto-assign-banners,hold,Completely rewritten via permuted ML-anti-doorway algorithm
baloane-cu-heliu-petreceri-copii-bucuresti-2025.md,baloane-cu-heliu-petreceri-copii-bucuresti-2025,hold,Completely rewritten via permuted ML-anti-doorway algorithm
baloane-decor.md,baloane-decor,hold,Completely rewritten via permuted ML-anti-doorway algorithm
baloane-decoratiuni-botez-bucuresti-idei-2025.md,baloane-decoratiuni-botez-bucuresti-idei-2025,hold,Completely rewritten via permuted ML-anti-doorway algorithm
baloane-modelate-copii-petreceri-ce-se-poate-face.md,baloane-modelate-copii-petreceri-ce-se-poate-face,hold,Completely rewritten via permuted ML-anti-doorway algorithm
cat-costa-animator-petreceri-copii-2025-preturi.md,cat-costa-animator-petreceri-copii-2025-preturi,hold,Completely rewritten via permuted ML-anti-doorway algorithm
cat-costa-petrecere-ziua-copilului-bucuresti-2025.md,cat-costa-petrecere-ziua-copilului-bucuresti-2025,hold,Completely rewritten via permuted ML-anti-doorway algorithm
ce-include-pachet-animatori-petreceri-copii-complet.md,ce-include-pachet-animatori-petreceri-copii-complet,hold,Completely rewritten via permuted ML-anti-doorway algorithm
cum-alegi-animator-bun-petrecere-copil-ghid-2025.md,cum-alegi-animator-bun-petrecere-copil-ghid-2025,hold,Completely rewritten via permuted ML-anti-doorway algorithm
cum-alegi-sala-petrecere-copii-bucuresti-ghid-2025.md,cum-alegi-sala-petrecere-copii-bucuresti-ghid-2025,hold,Completely rewritten via permuted ML-anti-doorway algorithm
cum-faci-surpriza-petrecere-copii-sfaturi.md,cum-faci-surpriza-petrecere-copii-sfaturi,hold,Completely rewritten via permuted ML-anti-doorway algorithm
cum-implici-copilul-planificarea-petrecerii.md,cum-implici-copilul-planificarea-petrecerii,hold,Completely rewritten via permuted ML-anti-doorway algorithm
cum-organizezi-petrecere-acasa-ghid-complet.md,cum-organizezi-petrecere-acasa-ghid-complet,hold,Completely rewritten via permuted ML-anti-doorway algorithm
diplome-premii-petreceri-copii-idei.md,diplome-premii-petreceri-copii-idei,hold,Completely rewritten via permuted ML-anti-doorway algorithm
faq-animatori-petreceri-copii-bucuresti-intrebari-frecvente.md,faq-animatori-petreceri-copii-bucuresti-intrebari-frecvente,hold,Completely rewritten via permuted ML-anti-doorway algorithm
fotografii-frumoase-petrecere-copil-sfaturi.md,fotografii-frumoase-petrecere-copil-sfaturi,hold,Completely rewritten via permuted ML-anti-doorway algorithm
fotografii-petrecere-copii-cum-capturezi-cei-mai-buni.md,fotografii-petrecere-copii-cum-capturezi-cei-mai-buni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
goodie-bags-petreceri-copii-idei-originale.md,goodie-bags-petreceri-copii-idei-originale,hold,Completely rewritten via permuted ML-anti-doorway algorithm
greseli-frecvente-organizare-petreceri-copii.md,greseli-frecvente-organizare-petreceri-copii,hold,Completely rewritten via permuted ML-anti-doorway algorithm
idei-cadouri-goodie-bags-petrecere-copii-bucuresti.md,idei-cadouri-goodie-bags-petrecere-copii-bucuresti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
idei-petrecere-copil-10-ani-bucuresti.md,idei-petrecere-copil-10-ani-bucuresti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
idei-petrecere-copil-3-ani-bucuresti.md,idei-petrecere-copil-3-ani-bucuresti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
idei-petrecere-copil-4-ani-bucuresti.md,idei-petrecere-copil-4-ani-bucuresti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
idei-petrecere-copil-5-ani-bucuresti-2025.md,idei-petrecere-copil-5-ani-bucuresti-2025,hold,Completely rewritten via permuted ML-anti-doorway algorithm
idei-petrecere-copil-6-ani-bucuresti.md,idei-petrecere-copil-6-ani-bucuresti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
idei-petrecere-copil-7-ani-bucuresti.md,idei-petrecere-copil-7-ani-bucuresti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
idei-petrecere-copil-8-ani-bucuresti.md,idei-petrecere-copil-8-ani-bucuresti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
idei-petrecere-copil-9-ani-bucuresti.md,idei-petrecere-copil-9-ani-bucuresti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
intrebari-frecvente-animatori-petreceri-copii-faq.md,intrebari-frecvente-animatori-petreceri-copii-faq,hold,Completely rewritten via permuted ML-anti-doorway algorithm
jocuri-interactive-copii-petreceri-top-10.md,jocuri-interactive-copii-petreceri-top-10,hold,Completely rewritten via permuted ML-anti-doorway algorithm
numar-ideal-invitati-petrecere-copil-sfaturi.md,numar-ideal-invitati-petrecere-copil-sfaturi,hold,Completely rewritten via permuted ML-anti-doorway algorithm
ocazii-speciale.md,ocazii-speciale,hold,Completely rewritten via permuted ML-anti-doorway algorithm
personaje-costume.md,personaje-costume,hold,Completely rewritten via permuted ML-anti-doorway algorithm
petrecere-1-iunie-animatori-bucuresti-idei.md,petrecere-1-iunie-animatori-bucuresti-idei,hold,Completely rewritten via permuted ML-anti-doorway algorithm
petrecere-botez-animatori-prima-aniversare-bucuresti.md,petrecere-botez-animatori-prima-aniversare-bucuresti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
petrecere-botez-cu-animatori-bucuresti-ghid.md,petrecere-botez-cu-animatori-bucuresti-ghid,hold,Completely rewritten via permuted ML-anti-doorway algorithm
petrecere-copii-zero-stres-parinti-sfaturi.md,petrecere-copii-zero-stres-parinti-sfaturi,hold,Completely rewritten via permuted ML-anti-doorway algorithm
petrecere-craciun-copii-mos-craciun-bucuresti.md,petrecere-craciun-copii-mos-craciun-bucuresti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
petrecere-craciun-revelion-copii-bucuresti-superparty.md,petrecere-craciun-revelion-copii-bucuresti-superparty,hold,Completely rewritten via permuted ML-anti-doorway algorithm
petrecere-decoratiuni-flori-natura-fete-bucuresti.md,petrecere-decoratiuni-flori-natura-fete-bucuresti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
